date,price_usd,market_cap_usd,mvrv,supply,realized_price_usd
2013-06-05,2.8,51191432.242220424,1.67830399,18282654.37222158,1.6683509165702453
2013-06-06,2.81,51456732.2859426398,1.68306875,18312004.37222158,1.6695693506281308
2013-06-07,2.96635476329632,54417494.3481007802561094385856,1.77570956,18344904.33222158,1.6705179890433886
2013-06-08,2.52467144409702,46396529.2334680733218736576916,1.5120915,18377254.33222158,1.6696552054535192
2013-06-09,2.3762600159135,43734957.07437209245660811333,1.42657426,18404954.33222158,1.6657107046873958
2013-06-10,2.47949325703063,45706121.6191768682720820069954,1.42272962,18433654.33222158,1.7427719379530666
2013-06-11,2.4599,45414192.476831864642,1.38899014,18461804.33222158,1.7709988927639186
2013-06-12,2.35,43460087.680720713,1.33500046,18493654.33222158,1.7602990189231846
2013-06-13,2.4,44459050.397331792,1.36218742,18524604.33222158,1.761872092461403
2013-06-14,2.3,42681109.964109634,1.31735528,18557004.33222158,1.7459223300794
2013-06-15,2.19225707104033,40732803.5543940355675106763214,1.25762152,18580304.33222158,1.743177129348367
2013-06-16,2.15,39998824.314276397,1.23469814,18604104.33222158,1.741316302622761
2013-06-17,2.16292173723763,40295673.9193407203379502740554,1.24224746,18630204.33222158,1.7411359707973404
2013-06-18,2.48905839006429,46448702.7589006966500747253782,1.42764509,18661154.33222158,1.7434714044120658
2013-06-19,2.34813387258913,43903538.8152097169955994594254,1.3465805,18697204.33222158,1.7437753424983728
2013-06-20,2.2,41209419.530887476,1.26167981,18731554.33222158,1.743707066216745
2013-06-21,2.59270015760633,48641269.9839802894320439706014,1.48477947,18760854.33222158,1.7461853494016388
2013-06-22,2.77821554893902,52198237.0555312383731685480516,1.5636899,18788404.33222158,1.7767049265580217
2013-06-23,2.999,56441043.04233251842,1.65198507,18819954.33222158,1.8153917093209564
2013-06-24,2.78372300087453,52476391.9076407533404977383574,1.50356353,18851154.33222158,1.8514169473600695
2013-06-25,2.46996028145458,46630390.8539962488804052658364,1.33634732,18879004.33222158,1.8482921651345698
2013-06-26,2.74710695499708,51951925.0805033114264388129864,1.48195779,18911504.33222158,1.853701214389568
2013-06-27,2.74791413110063,52052375.3329465825160984375954,1.47762044,18942504.33222158,1.8596887649311553
2013-06-28,2.35949970777323,44764556.6527346602403807523034,1.27211038,18972054.33222158,1.8547916476974509
2013-06-29,2.31,43896362.5074318498,1.24472515,19002754.33222158,1.8558313857480906
2013-06-30,2.64365968979263,50311102.4604096309312374109554,1.41984178,19030854.33222158,1.8619396379451731
2013-07-01,2.66701592051432,50838935.7325399443277018030256,1.43132122,19062104.33222158,1.8633245167107353
2013-07-02,2.75213398978262,52548707.8969656513437658729396,1.47415124,19093804.33222158,1.866927839631041
2013-07-03,2.54263535503364,48625115.2813875831436968339512,1.36221366,19123904.33222158,1.8665466583514074
2013-07-04,2.5,47887635.83055395,1.33967395,19155054.33222158,1.8661257091697574
2013-07-05,2.27552152292328,43645991.7567218578946983003824,1.22310571,19180654.33222158,1.8604455071371386
2013-07-06,2.58684398616211,49683971.5426052904487143203338,1.39092102,19206404.33222158,1.8598065231353753
2013-07-07,2.43154686875922,46771422.4413006041251207079676,1.30815157,19235254.33222158,1.858765394257196
2013-07-08,2.3501,45282207.001153935158,1.26647855,19268204.33222158,1.8556176889059828
2013-07-09,2.34807103009936,45316841.8248695962252769361888,1.26176092,19299604.33222158,1.8609476588475733
2013-07-10,2.72603798947984,52692145.3160543292523758229472,1.46598159,19329204.33222158,1.8595308481874184
