date,price_usd,market_cap_usd,mvrv,supply,realized_price_usd,sma_200d,mayer_multiple,ath_usd,drawdown_pct,halving_number,days_since_halving
2018-05-28,0.249460017861964,25935082618.1496345757716037249012,2.26901455,103964887200.8841583,0.10994200890512756,0.3137277363806696,0.7951481139024167,0.880229965321243,-71.65967671062837,2,688
2018-05-29,0.282069231112891,29330893113.2343352852374252572082,2.5477204,103984730973.7069302,0.11071435904540036,0.31497218993381054,0.8955369398554397,0.880229965321243,-67.95505240383984,2,689
2018-05-30,0.274358441032017,28529088678.937348256093666057925,2.48225103,103984730965.897525,0.11052808024497708,0.3161789621047226,0.8677314872744313,0.880229965321243,-68.83104963009423,2,690
2018-05-31,0.294369468696581,30609930004.8205731347706500851955,2.65158858,103984730958.5340055,0.11101626810316893,0.3175095094339808,0.9271201647514393,0.880229965321243,-66.55766330459451,2,691
2018-06-01,0.288525395588405,30002235632.959337621563931874445,2.60227074,103984730951.582969,0.11087447249566548,0.3187996956185467,0.9050366093624951,0.880229965321243,-67.22158902155681,2,692
2018-06-02,0.298331994723899,31021972203.4514794508682684650348,2.68541976,103984730944.3352452,0.11109324477596716,0.3201100598539721,0.9319669455561382,0.880229965321243,-66.10749389620906,2,693
2018-06-03,0.302929920655357,31500086290.6907482087091956335319,2.72424008,103984730932.3015267,0.11119795310234074,0.32143911910373774,0.9424177166115015,0.880229965321243,-65.585138817127,2,694
2018-06-04,0.290192996608882,30175640668.8818129600777945053862,2.61676853,103984730925.6470891,0.11089746505354144,0.3227034070932724,0.8992560668099988,0.880229965321243,-67.03213841362751,2,695
2018-06-05,0.293301013179882,30504645044.4201195509692715153574,2.64244583,104004567572.7399207,0.11099603626685585,0.3239919929414991,0.9052724128057117,0.880229965321243,-66.67904698372308,2,696
2018-06-06,0.29848788583683,31044103488.292638600938554526424,2.65879722,104004567559.7805128,0.11226425377292593,0.3253026863930988,0.9175696922346792,0.880229965321243,-66.08978362513531,2,697
2018-06-07,0.291568308562536,30324435841.341150057880253030004,2.66690312,104004567543.1735765,0.10932842155981128,0.3265783257041366,0.8927974871996929,0.880229965321243,-66.87589379485313,2,698
2018-06-08,0.287468918110438,29898080506.2356670222497942271556,2.63164337,104004567529.4523862,0.10923551473102451,0.3278240250213172,0.8769000932489465,0.880229965321243,-67.3416119155265,2,699
2018-06-09,0.281444687483273,29271533002.5687561245255859380776,2.57980921,104004567520.2465512,0.10909515571629153,0.32904285152651336,0.8553435705336846,0.880229965321243,-68.02600472928017,2,700
2018-06-10,0.24262172306496,25233767375.859247230946534208256,2.24249289,104004567509.8231436,0.1081928616794678,0.33004512609654524,0.7351168185225313,0.880229965321243,-72.43655264832817,2,701
2018-06-11,0.249764580609448,25976657183.0485669984186078571712,2.30505192,104004567499.7759544,0.1083552949251781,0.3310878534524448,0.754375547169756,0.880229965321243,-71.6250763494179,2,702
2018-06-12,0.226316603410791,23542449405.3834901117324940838711,2.09889287,104024402322.1363121,0.10782665787548797,0.3320182968846367,0.6816389504263589,0.880229965321243,-74.2889230852081,2,703
2018-06-13,0.218858698951881,22766645349.2647100870838171173781,2.03309165,104024402312.0609901,0.10764822085215933,0.3328934599351711,0.6574436728030114,0.880229965321243,-75.13619081667962,2,704
2018-06-14,0.240367367879245,25004071776.5852154029493461621025,2.22280112,104024402302.1739045,0.10813714538673841,0.333852060806738,0.7199816808031929,0.880229965321243,-72.6926624462822,2,705
2018-06-15,0.229711638230262,23895615866.1508612010118554174358,2.12922468,104024402290.8321009,0.1078851097246637,0.3347031923120879,0.686314452645171,0.880229965321243,-73.90322446629865,2,706
2018-06-16,0.230362155344338,23963285517.4875618163291846057708,2.13500691,104024402279.3935366,0.10789761581817923,0.3354626648602047,0.6866998312325915,0.880229965321243,-73.82932137963894,2,707
2018-06-17,0.22865056527022,23785238380.829529365767169693324,2.11994999,104024402269.5507242,0.10785658451793007,0.336274505598485,0.6799521267997373,0.880229965321243,-74.02376943770902,2,708
2018-06-18,0.232729869038423,24209585514.7581758215705509250962,2.15577533,104024402259.9490494,0.10795645807785682,0.3370772749938437,0.6904347646772495,0.880229965321243,-73.56033329841397,2,709
2018-06-19,0.233798369691252,24325374299.6468606988363348487104,2.16462791,104044242617.1333552,0.10800857210200712,0.3378003937891685,0.6921198849672529,0.880229965321243,-73.43894449151973,2,710
2018-06-20,0.230784434599934,24011791703.867047515902147901965,2.17511623,104044242608.8726975,0.10610211602344304,0.33848352048649116,0.681818820213862,0.880229965321243,-73.78134763729517,2,711
2018-06-21,0.22669208678055,23586006472.223037048812036799825,2.1410146,104044242598.7967815,0.10588068235524875,0.3391658598189582,0.6683812070635734,0.880229965321243,-74.24626566787943,2,712
2018-06-22,0.200849194482286,20897202314.436209111598378547942,1.90769264,104044242588.581797,0.10528383360659502,0.33968873444214465,0.5912742287792719,0.880229965321243,-77.18219074614377,2,713
2018-06-23,0.202324470392063,21050696277.1232611135008867520481,1.92115062,104044242578.9197087,0.10531421549449518,0.34008547670296524,0.5949224070182086,0.880229965321243,-77.01458955464848,2,714
2018-06-24,0.193439932193635,20126311227.827543440976187889937,1.84068098,104044242569.7344462,0.10509150379422894,0.34033337028038085,0.5683836763766983,0.880229965321243,-78.02393240236506,2,715
2018-06-25,0.197660411970221,20565427847.6513698083491565743673,1.87931925,104044242560.5674813,0.10517660156475332,0.3406429177300232,0.5802569250151765,0.880229965321243,-77.54445772610296,2,716
2018-06-26,0.184150806697002,19163485805.652154261154024694021,1.75539288,104064088283.8127605,0.1049057500432621,0.34087184010282867,0.5402347305704408,0.880229965321243,-79.07923906796384,2,717
2018-06-27,0.191074878727549,19884033046.8541372107203801000644,1.81880288,104064088274.0347156,0.10505529809120877,0.341151553304538,0.5600879634775718,0.880229965321243,-78.29261826393112,2,718
2018-06-28,0.176880561347908,18406914348.2995491703377101603688,1.68912139,104064088264.0281786,0.10471749537663956,0.34145556476107897,0.5180192669335282,0.880229965321243,-79.90518747184949,2,719
2018-06-29,0.187404103362547,19502037151.4488453318955369503214,1.7859541,104064088253.8239962,0.10493220590750175,0.3416761816549122,0.5484845401129609,0.880229965321243,-78.70964284950772,2,720
2018-06-30,0.192358010732494,20017561003.2953367020232351951598,1.83140908,104064088243.9416817,0.10503279296425352,0.34184152161136133,0.562711076833976,0.880229965321243,-78.14684590267359,2,721
2018-07-01,0.198814624450297,20689462620.9829133746407291214011,1.89060524,104064088233.8874963,0.10515924754884157,0.34208628170193023,0.5811826871898066,0.880229965321243,-77.41333148346763,2,722
2018-07-02,0.214787720518739,22351688297.2598520167772601000373,2.03569471,104064088222.9102807,0.10551077205419422,0.34223849644622645,0.6275966109864181,0.880229965321243,-75.5986811423363,2,723
2018-07-03,0.204306819980347,21265058036.9669833105427097013482,1.94010448,104083936302.3346206,0.1053071224186581,0.3422676423113971,0.5969212239889958,0.880229965321243,-76.78938140832499,2,724
2018-07-04,0.209979833062475,21855527567.38734943582799051597,1.99159339,104083936293.4663612,0.10543308394012846,0.3421291132375934,0.6137444167654139,0.880229965321243,-76.14488925222602,2,725
2018-07-05,0.20060124320557,20879367016.471834649586835227664,1.90652024,104083936284.8579152,0.1052185227289116,0.341799840403146,0.5868968311072494,0.880229965321243,-77.21035966636742,2,726
2018-07-06,0.206348249248703,21477538025.4336586276435416869026,1.95866535,104083936275.8424542,0.10535145743437133,0.34145199010873256,0.6043258063395475,0.880229965321243,-76.55746141596128,2,727
2018-07-07,0.206640934761305,21508001883.56592144484922511449,1.96142347,104083936265.630218,0.1053525349940393,0.3411698824956167,0.605683401036901,0.880229965321243,-76.52421038791941,2,728
2018-07-08,0.210029062049832,21860651506.2095960601669382989696,1.9920734,104083936255.5591728,0.10543239122104235,0.34096391419435895,0.6159861888789485,0.880229965321243,-76.13929651063616,2,729
2018-07-09,0.206631680885541,21507038699.5827768432137736594078,1.96139746,104083936245.4594758,0.10534921406778053,0.34072590865623825,0.6064454613987508,0.880229965321243,-76.52526168998007,2,730
2018-07-10,0.191441215343198,19929755985.3786199902605193527342,1.82269103,104103789508.7032729,0.10503218164364259,0.3405606883017295,0.5621353900177263,0.880229965321243,-78.25099997892814,2,731
2018-07-11,0.189635535836138,19741777904.048207249138603283479,1.80638754,104103789498.1184455,0.10498053802792395,0.34030476370901724,0.5572520753729111,0.880229965321243,-78.45613722467061,2,732
2018-07-12,0.181994606152247,18946328166.6947314385456968782303,1.73654652,104103789487.2842649,0.10480260911884294,0.340094920711934,0.5351288568828684,0.880229965321243,-79.32419784347748,2,733
2018-07-13,0.204561704501348,21295648620.3254895210223118020144,1.94245379,104103789476.3198828,0.10531097602138993,0.33997905756443353,0.6016891333448651,0.880229965321243,-76.76042482526796,2,734
2018-07-14,0.208790544771056,21735886915.2098066850926716097616,1.98085323,104103789465.3886011,0.10540434879723827,0.33991050716740157,0.6142515172919598,0.880229965321243,-76.28000034117707,2,735
2018-07-15,0.220694507059587,22975134496.9205752577589791812803,2.0884389,104103789455.5179969,0.10567439011961854,0.3398879889906003,0.649315404510191,0.880229965321243,-74.9276307607815,2,736
2018-07-16,0.238317341509563,24809738341.7188021772563739235288,2.24676011,104103789445.4829576,0.10607155630405198,0.3399705560381765,0.7009940633882468,0.880229965321243,-72.92555912674614,2,737
2018-07-17,0.253859037695487,26432728462.1332545314547481692588,2.3848342,104123645555.7680724,0.1064472480709506,0.3396377188010172,0.747440651149276,0.880229965321243,-71.15991869206131,2,738
2018-07-18,0.298990457735491,31131976442.8622914168623968349269,2.76993276,104123645545.9188359,0.10794141361593594,0.3395051280578352,0.880665512906649,0.880229965321243,-66.03268810254905,2,739
2018-07-19,0.304966625704652,31754236836.0147915207345872831468,2.82458785,104123645538.7334809,0.10796853980117915,0.339252159820226,0.8989379046732013,0.880229965321243,-65.35375552758495,2,740
2018-07-20,0.26882814256104,27991366225.002486109660520665416,2.5112789,104123645531.8169629,0.1070483021862048,0.3381579358135704,0.7949780682043417,0.880229965321243,-69.45932845368083,2,741
2018-07-21,0.293300270749553,30539493424.0307610728332465264731,2.72486724,104123645525.4015627,0.10763837094300162,0.3368457247470991,0.8707258225401564,0.880229965321243,-66.67913132876451,2,742
2018-07-22,0.284317671742863,29604192467.3734338501368503397421,2.64703408,104123645519.1131267,0.1074099022339988,0.3338661632792072,0.8515917544632771,0.880229965321243,-67.6996145389006,2,743
2018-07-23,0.284750862863239,29649297904.1968059317159004529401,2.61019402,104123645512.6629759,0.10909183787925428,0.3315819923798622,0.8587645572049847,0.880229965321243,-67.65040113587611,2,744
2018-07-24,0.300860929662077,31332711512.8884376290039289732989,2.7479291,104143504269.8329857,0.10948642367158491,0.32986596389936546,0.9120702424268992,0.880229965321243,-65.82019000542924,2,745
2018-07-25,0.339472213131671,35353825875.4728508218289871438673,3.07395637,104143504263.0725463,0.1104349484087411,0.32812948901307704,1.0345678291600968,0.880229965321243,-61.43369045522332,2,746
2018-07-26,0.304998182477179,31763579515.0369792178715911981604,2.78080762,104143504256.5004076,0.10967971329033505,0.32622913094760525,0.934920132948409,0.880229965321243,-65.35017046756992,2,747
2018-07-27,0.318239921129643,33142620578.5641741590343033906372,2.89280612,104143504249.6214604,0.11001080194397646,0.3247096759604355,0.9800752631973283,0.880229965321243,-63.845820561959584,2,748
2018-07-28,0.313072506461115,32604467904.7840525255846682320305,2.84535204,104143504242.3109507,0.11002944523557621,0.323425339546891,0.967990037205248,0.880229965321243,-64.43287336317186,2,749
2018-07-29,0.307941538224946,32070110890.3108475741146864378904,2.80157592,104143504235.1583724,0.10991725622232862,0.32216842885599417,0.9558402085469169,0.880229965321243,-65.01578560637142,2,750
2018-07-30,0.294410936415677,30660986601.3731238039526583602446,2.68550946,104143504227.9919398,0.10962945422492647,0.32093632157958757,0.9173500056542131,0.880229965321243,-66.55295229488914,2,751
2018-07-31,0.276079601273924,28757382503.6132314656192444126388,2.52714172,104163373066.7423837,0.10924579301944491,0.3189490315722087,0.8655915959770543,0.880229965321243,-68.63551433707805,2,752
2018-08-01,0.277531206937847,28908586643.2142779086603338390308,2.5398605,104163373056.9562364,0.10927025596006042,0.3170307300035187,0.8754079042582613,0.880229965321243,-68.47060224352155,2,753
2018-08-02,0.260325438136906,27116375727.135366612400213995999,2.39089842,104163373050.2924415,0.10888184791092298,0.31520243147896376,0.8258992067904775,0.880229965321243,-70.42529243572169,2,754
2018-08-03,0.255814982778213,26646551481.0621929881025170460637,2.35163461,104163373042.7911449,0.10878177319316329,0.3135120013398686,0.8159655186561485,0.880229965321243,-70.9377102738314,2,755
2018-08-04,0.238889077959374,24883492141.6309979193665470994644,2.20375449,104163373035.6761606,0.10840094894571219,0.31253470900300556,0.7643601528976952,0.880229965321243,-72.86060604944407,2,756
2018-08-05,0.243047012887549,25316596666.8489961168608460340861,2.24024075,104163373028.4201089,0.10849147034199294,0.3113773183074619,0.7805546473605319,0.880229965321243,-72.38823688547707,2,757
2018-08-06,0.232718655942019,24240760167.7967386742906762921243,2.14967912,104163373020.8386697,0.10825739236003697,0.31005350834645495,0.7505757866864009,0.880229965321243,-73.56160718101803,2,758
2018-08-07,0.227848561504497,23738001473.4779785478878856094993,2.10620197,104183240467.8555169,0.10817982546303336,0.3086980852999352,0.7380951562531277,0.880229965321243,-74.11488241923882,2,759
2018-08-08,0.196504930474798,20472520422.6601855425178017116528,1.82842127,104183240457.0928136,0.10747245927345726,0.30702611072558433,0.6400267716983569,0.880229965321243,-77.67572813735296,2,760
2018-08-09,0.22270501940347,23202130585.65507403125689196911,2.06138919,104183240448.749213,0.10803637686848937,0.305846145447638,0.72816029470477,0.880229965321243,-74.6992231374226,2,761
